time,temp,dew,date,RH
671610,27.2,24.9,2007-08-13T23:30:00Z,87.28
671612,27,24,2007-08-14T01:30:00Z,83.68
671613,26,25,2007-08-14T02:30:00Z,94.23
671614,26,25,2007-08-14T03:30:00Z,94.23
671615,26,25,2007-08-14T04:30:00Z,94.23
671616,26.2,24.5,2007-08-14T05:30:00Z,90.38
671617,26,24,2007-08-14T06:30:00Z,88.76
671618,26,24,2007-08-14T07:30:00Z,88.76
671619,27,24.7,2007-08-14T08:30:00Z,87.26
671620,27,23,2007-08-14T09:30:00Z,78.78
671621,28,24,2007-08-14T10:30:00Z,78.92
671622,29,25,2007-08-14T11:30:00Z,79.06
671623,29,24,2007-08-14T12:30:00Z,74.47
671624,29,25,2007-08-14T13:30:00Z,79.06
671625,30.4,25,2007-08-14T14:30:00Z,72.94
671627,31,26,2007-08-14T16:30:00Z,74.79
671628,30.6,24.9,2007-08-14T17:30:00Z,71.68
671629,29,25,2007-08-14T18:30:00Z,79.06
671630,29,26,2007-08-14T19:30:00Z,83.9
671631,28.6,24.9,2007-08-14T20:30:00Z,80.43
671632,28,25,2007-08-14T21:30:00Z,83.79
671633,27,24,2007-08-14T22:30:00Z,83.68
671634,27.4,24.8,2007-08-14T23:30:00Z,85.75
671635,26,25,2007-08-15T00:30:00Z,94.23
671636,26,24,2007-08-15T01:30:00Z,88.76
671637,26.6,24.3,2007-08-15T02:30:00Z,87.23
671638,27,24,2007-08-15T03:30:00Z,83.68
671639,26,24,2007-08-15T04:30:00Z,88.76
671640,26.2,24.5,2007-08-15T05:30:00Z,90.38
671641,26,25,2007-08-15T06:30:00Z,94.23
671643,27.6,24.7,2007-08-15T08:30:00Z,84.25
671644,28,25,2007-08-15T09:30:00Z,83.79
671645,29,23,2007-08-15T10:30:00Z,70.11
671646,30,24.9,2007-08-15T11:30:00Z,74.18
671647,30,25,2007-08-15T12:30:00Z,74.63
671648,31,25,2007-08-15T13:30:00Z,70.48
671649,31.4,24.3,2007-08-15T14:30:00Z,66.07
671650,32,24,2007-08-15T15:30:00Z,62.71
671651,33,24,2007-08-15T16:30:00Z,59.27
671652,32,24.3,2007-08-15T17:30:00Z,63.85
671653,32,25,2007-08-15T18:30:00Z,66.58
671655,32,23.7,2007-08-15T20:30:00Z,61.59
671656,29,25,2007-08-15T21:30:00Z,79.06
671657,29,25,2007-08-15T22:30:00Z,79.06
671658,28.4,24.1,2007-08-15T23:30:00Z,77.57
671659,28,24,2007-08-16T00:30:00Z,78.92
671660,27,24,2007-08-16T01:30:00Z,83.68
671661,26.8,24.2,2007-08-16T02:30:00Z,85.69
671662,26,23,2007-08-16T03:30:00Z,83.57
671663,26,23,2007-08-16T04:30:00Z,83.57
671664,26.4,24.4,2007-08-16T05:30:00Z,88.79
671665,26,23,2007-08-16T06:30:00Z,83.57
671666,26,23,2007-08-16T07:30:00Z,83.57
671667,27.6,24.4,2007-08-16T08:30:00Z,82.75
671668,28,24,2007-08-16T09:30:00Z,78.92
671669,29,24,2007-08-16T10:30:00Z,74.47
671670,30.2,24.8,2007-08-16T11:30:00Z,72.9
671671,30,26,2007-08-16T12:30:00Z,79.2
671672,31,26,2007-08-16T13:30:00Z,74.79
671673,32,23.3,2007-08-16T14:30:00Z,60.13
671674,33,25,2007-08-16T15:30:00Z,62.93
671675,32,27,2007-08-16T16:30:00Z,74.95
671676,32.6,22.4,2007-08-16T17:30:00Z,55.04
671677,32,26,2007-08-16T18:30:00Z,70.66
671678,31,27,2007-08-16T19:30:00Z,79.33
671679,30.4,24.1,2007-08-16T20:30:00Z,69.11
671680,30,25,2007-08-16T21:30:00Z,74.63
671681,29,25,2007-08-16T22:30:00Z,79.06
671682,28.6,23.7,2007-08-16T23:30:00Z,74.85
671683,28,25,2007-08-17T00:30:00Z,83.79
671684,27,24,2007-08-17T01:30:00Z,83.68
671685,27.2,24,2007-08-17T02:30:00Z,82.7
671686,27,24,2007-08-17T03:30:00Z,83.68
671687,26,24,2007-08-17T04:30:00Z,88.76
671688,27,24.1,2007-08-17T05:30:00Z,84.18
671689,26,24,2007-08-17T06:30:00Z,88.76
671690,27,24,2007-08-17T07:30:00Z,83.68
671691,28,24.3,2007-08-17T08:30:00Z,80.35
671692,29,24,2007-08-17T09:30:00Z,74.47
671693,30,25,2007-08-17T10:30:00Z,74.63
671694,30,24.3,2007-08-17T11:30:00Z,71.57
671695,31,26,2007-08-17T12:30:00Z,74.79
671697,32,24,2007-08-17T14:30:00Z,62.71
671698,32,26,2007-08-17T15:30:00Z,70.66
671699,32,26,2007-08-17T16:30:00Z,70.66
671700,33,25.1,2007-08-17T17:30:00Z,63.31
671701,32,26,2007-08-17T18:30:00Z,70.66
671702,31,26,2007-08-17T19:30:00Z,74.79
671703,30,22.7,2007-08-17T20:30:00Z,64.99
671704,30,24,2007-08-17T21:30:00Z,70.29
671705,29,25,2007-08-17T22:30:00Z,79.06
671706,28,23.7,2007-08-17T23:30:00Z,77.51
671707,27,23,2007-08-18T00:30:00Z,78.78
671708,27,24,2007-08-18T01:30:00Z,83.68
671709,27.4,23.3,2007-08-18T02:30:00Z,78.36
671710,27,23,2007-08-18T03:30:00Z,78.78
671711,26,23,2007-08-18T04:30:00Z,83.57
671712,26.4,23.8,2007-08-18T05:30:00Z,85.65
671713,26,24,2007-08-18T06:30:00Z,88.76
671715,26.4,24.7,2007-08-18T08:30:00Z,90.4
671716,27,24,2007-08-18T09:30:00Z,83.68
671717,28,24,2007-08-18T10:30:00Z,78.92
671718,28.8,24.5,2007-08-18T11:30:00Z,77.63
671719,30,25,2007-08-18T12:30:00Z,74.63
671721,30.4,24.1,2007-08-18T14:30:00Z,69.11
671722,31,26,2007-08-18T15:30:00Z,74.79
671723,30,26,2007-08-18T16:30:00Z,79.2
671724,32.2,23.2,2007-08-18T17:30:00Z,59.09
671725,31,25,2007-08-18T18:30:00Z,70.48
671726,30,25,2007-08-18T19:30:00Z,74.63
671727,29.6,22.9,2007-08-18T20:30:00Z,67.31
671728,29,23,2007-08-18T21:30:00Z,70.11
671729,29,21,2007-08-18T22:30:00Z,62.06
671730,27.8,22.5,2007-08-18T23:30:00Z,72.93
671731,27,22,2007-08-19T00:30:00Z,74.14
671732,27,23,2007-08-19T01:30:00Z,78.78
671733,27,23.5,2007-08-19T02:30:00Z,81.2
671734,26,24,2007-08-19T03:30:00Z,88.76
671736,26.6,24.3,2007-08-19T05:30:00Z,87.23
671737,26,24,2007-08-19T06:30:00Z,88.76
671738,26,25,2007-08-19T07:30:00Z,94.23
671739,27,24.4,2007-08-19T08:30:00Z,85.71
671741,29,26,2007-08-19T10:30:00Z,83.9
671742,30,24.9,2007-08-19T11:30:00Z,74.18
671743,30,26,2007-08-19T12:30:00Z,79.2
671744,31,26,2007-08-19T13:30:00Z,74.79
671745,31,26,2007-08-19T14:30:00Z,74.79
671746,32,26,2007-08-19T15:30:00Z,70.66
671747,32,25,2007-08-19T16:30:00Z,66.58
671748,32.6,23.7,2007-08-19T17:30:00Z,59.54
671749,30,25,2007-08-19T18:30:00Z,74.63
671750,31,25,2007-08-19T19:30:00Z,70.48
671751,29.8,24.7,2007-08-19T20:30:00Z,74.15
671752,29,26,2007-08-19T21:30:00Z,83.9
671753,29,24,2007-08-19T22:30:00Z,74.47
671754,28.4,24.7,2007-08-19T23:30:00Z,80.41
671755,28,24,2007-08-20T00:30:00Z,78.92
671756,28,24,2007-08-20T01:30:00Z,78.92
671757,27.6,24.4,2007-08-20T02:30:00Z,82.75
671758,27,23,2007-08-20T03:30:00Z,78.78
671759,27,24,2007-08-20T04:30:00Z,83.68
671760,26,23.1,2007-08-20T05:30:00Z,84.07
671761,26,23,2007-08-20T06:30:00Z,83.57
671762,27,25,2007-08-20T07:30:00Z,88.84
671763,28,24,2007-08-20T08:30:00Z,78.92
671764,28,24,2007-08-20T09:30:00Z,78.92
671765,29,25,2007-08-20T10:30:00Z,79.06
671766,30,23.3,2007-08-20T11:30:00Z,67.39
671767,30,25,2007-08-20T12:30:00Z,74.63
671768,31,25,2007-08-20T13:30:00Z,70.48
671769,32.4,22.8,2007-08-20T14:30:00Z,57.03
671770,32,24,2007-08-20T15:30:00Z,62.71
671771,33,23,2007-08-20T16:30:00Z,55.81
671772,33.2,23.8,2007-08-20T17:30:00Z,57.91
671773,32,24,2007-08-20T18:30:00Z,62.71
671774,31,24,2007-08-20T19:30:00Z,66.38
671775,30,24.9,2007-08-20T20:30:00Z,74.18
671776,29,25,2007-08-20T21:30:00Z,79.06
671777,29,25,2007-08-20T22:30:00Z,79.06
671778,29,24.7,2007-08-20T23:30:00Z,77.66
671779,28,25,2007-08-21T00:30:00Z,83.79
671780,28,25,2007-08-21T01:30:00Z,83.79
671781,27.2,24.6,2007-08-21T02:30:00Z,85.73
671782,26,25,2007-08-21T03:30:00Z,94.23
671783,26,25,2007-08-21T04:30:00Z,94.23
671784,26,24.6,2007-08-21T05:30:00Z,92.01
671785,25,24,2007-08-21T06:30:00Z,94.19
671786,25,24,2007-08-21T07:30:00Z,94.19
671787,25.6,25,2007-08-21T08:30:00Z,96.49
671788,25,24,2007-08-21T09:30:00Z,94.19
671789,25,25,2007-08-21T10:30:00Z,100
671790,25.6,24.7,2007-08-21T11:30:00Z,94.78
671792,25,25,2007-08-21T13:30:00Z,100
671793,24.4,24.1,2007-08-21T14:30:00Z,98.22
671796,24.6,23.7,2007-08-21T17:30:00Z,94.74
671797,24,22,2007-08-21T18:30:00Z,88.6
671798,25,22,2007-08-21T19:30:00Z,83.45
671799,24.8,23.9,2007-08-21T20:30:00Z,94.75
671800,24,22,2007-08-21T21:30:00Z,88.6
671801,24,21,2007-08-21T22:30:00Z,83.34
671802,24.4,23.5,2007-08-21T23:30:00Z,94.74
671803,24,23,2007-08-22T00:30:00Z,94.15
671804,24,22,2007-08-22T01:30:00Z,88.6
671805,24.4,23.2,2007-08-22T02:30:00Z,93.04
671806,24,22,2007-08-22T03:30:00Z,88.6
671807,24,22,2007-08-22T04:30:00Z,88.6
671808,24.2,23.4,2007-08-22T05:30:00Z,95.3
671810,25,22,2007-08-22T07:30:00Z,83.45
671811,25,24.1,2007-08-22T08:30:00Z,94.76
671814,28.6,23.4,2007-08-22T11:30:00Z,73.51
671815,29,24,2007-08-22T12:30:00Z,74.47
671816,30,22,2007-08-22T13:30:00Z,62.28
671817,30.8,23.9,2007-08-22T14:30:00Z,66.74
671818,31,26,2007-08-22T15:30:00Z,74.79
671819,31,26,2007-08-22T16:30:00Z,74.79
671820,31.8,24.1,2007-08-22T17:30:00Z,63.81
671821,31,25,2007-08-22T18:30:00Z,70.48
671823,29.2,24.6,2007-08-22T20:30:00Z,76.3
671824,29,24,2007-08-22T21:30:00Z,74.47
671825,28,24,2007-08-22T22:30:00Z,78.92
671826,27,24.1,2007-08-22T23:30:00Z,84.18
671827,27,24,2007-08-23T00:30:00Z,83.68
671828,26,24,2007-08-23T01:30:00Z,88.76
671829,26.6,24.9,2007-08-23T02:30:00Z,90.41
671830,27,25,2007-08-23T03:30:00Z,88.84
671831,26,24,2007-08-23T04:30:00Z,88.76
671832,26,24.9,2007-08-23T05:30:00Z,93.67
671834,26,24,2007-08-23T07:30:00Z,88.76
671835,27.2,24,2007-08-23T08:30:00Z,82.7
671838,28.8,23.9,2007-08-23T11:30:00Z,74.88
671839,30,25,2007-08-23T12:30:00Z,74.63
671841,31.2,26,2007-08-23T14:30:00Z,73.94
671842,32,26,2007-08-23T15:30:00Z,70.66
671843,31,25,2007-08-23T16:30:00Z,70.48
671844,33,25.1,2007-08-23T17:30:00Z,63.31
671846,31,24,2007-08-23T19:30:00Z,66.38
671847,29.8,25,2007-08-23T20:30:00Z,75.49
671848,29,25,2007-08-23T21:30:00Z,79.06
671849,29,25,2007-08-23T22:30:00Z,79.06
671850,28.2,25.4,2007-08-23T23:30:00Z,84.81
671851,28,28,2007-08-24T00:30:00Z,100
671852,28,26,2007-08-24T01:30:00Z,88.92
671853,27,25,2007-08-24T02:30:00Z,88.84
671854,27,25,2007-08-24T03:30:00Z,88.84
671855,26,24,2007-08-24T04:30:00Z,88.76
671856,26.4,24.4,2007-08-24T05:30:00Z,88.79
671857,26,24,2007-08-24T06:30:00Z,88.76
671858,26,24,2007-08-24T07:30:00Z,88.76
671859,28,24.9,2007-08-24T08:30:00Z,83.29
671860,28,24,2007-08-24T09:30:00Z,78.92
671861,29,23,2007-08-24T10:30:00Z,70.11
671862,31.2,24.3,2007-08-24T11:30:00Z,66.82
671863,31,25,2007-08-24T12:30:00Z,70.48
671864,31,24,2007-08-24T13:30:00Z,66.38
671865,32.8,24.6,2007-08-24T14:30:00Z,62.14
671866,32,25,2007-08-24T15:30:00Z,66.58
671867,32,25,2007-08-24T16:30:00Z,66.58
671868,31,25.4,2007-08-24T17:30:00Z,72.17
671869,29,26,2007-08-24T18:30:00Z,83.9
671870,29,25,2007-08-24T19:30:00Z,79.06
671871,29.2,25.2,2007-08-24T20:30:00Z,79.09
671872,28,25,2007-08-24T21:30:00Z,83.79
671873,28,25,2007-08-24T22:30:00Z,83.79
671874,28.6,25.8,2007-08-24T23:30:00Z,84.85
671875,28,25,2007-08-25T00:30:00Z,83.79
671876,27,25,2007-08-25T01:30:00Z,88.84
671877,27.6,25.2,2007-08-25T02:30:00Z,86.8
671878,27,25,2007-08-25T03:30:00Z,88.84
671879,26,25,2007-08-25T04:30:00Z,94.23
671880,26.6,25.5,2007-08-25T05:30:00Z,93.7
671881,25,24,2007-08-25T06:30:00Z,94.19
671882,26,25,2007-08-25T07:30:00Z,94.23
671883,28.8,24.5,2007-08-25T08:30:00Z,77.63
671886,31.2,24.7,2007-08-25T11:30:00Z,68.44
671887,31,25,2007-08-25T12:30:00Z,70.48
671889,30.4,26.2,2007-08-25T14:30:00Z,78.32
671890,31,25,2007-08-25T15:30:00Z,70.48
671892,33,25.1,2007-08-25T17:30:00Z,63.31
671893,32,26,2007-08-25T18:30:00Z,70.66
671894,32,26,2007-08-25T19:30:00Z,70.66
671895,30,26.4,2007-08-25T20:30:00Z,81.09
671896,30,26,2007-08-25T21:30:00Z,79.2
671897,29,26,2007-08-25T22:30:00Z,83.9
671898,28.4,26.4,2007-08-25T23:30:00Z,88.95
671899,28,26,2007-08-26T00:30:00Z,88.92
671900,28,26,2007-08-26T01:30:00Z,88.92
671901,28.2,27.1,2007-08-26T02:30:00Z,93.77
671903,27,26,2007-08-26T04:30:00Z,94.27
671904,27.4,26,2007-08-26T05:30:00Z,92.09
671906,28,26,2007-08-26T07:30:00Z,88.92
671907,28.6,26.4,2007-08-26T08:30:00Z,87.92
671908,29,26,2007-08-26T09:30:00Z,83.9
671910,32.4,24.7,2007-08-26T11:30:00Z,63.94
671911,33,25,2007-08-26T12:30:00Z,62.93
671912,33,25,2007-08-26T13:30:00Z,62.93
671913,34.4,26.1,2007-08-26T14:30:00Z,62.12
671914,33,26,2007-08-26T15:30:00Z,66.78
671915,33,26,2007-08-26T16:30:00Z,66.78
671916,33,26,2007-08-26T17:30:00Z,66.78
671919,31.8,26.2,2007-08-26T20:30:00Z,72.31
671920,31,26,2007-08-26T21:30:00Z,74.79
671921,31,26,2007-08-26T22:30:00Z,74.79
671922,30.4,26.5,2007-08-26T23:30:00Z,79.72
671923,30,25,2007-08-27T00:30:00Z,74.63
671924,29,27,2007-08-27T01:30:00Z,88.99
671925,29,26,2007-08-27T02:30:00Z,83.9
671926,29,26,2007-08-27T03:30:00Z,83.9
671927,28,27,2007-08-27T04:30:00Z,94.32
671928,28.6,26.4,2007-08-27T05:30:00Z,87.92
671929,28,26,2007-08-27T06:30:00Z,88.92
671930,28,26,2007-08-27T07:30:00Z,88.92
671931,29.4,26.6,2007-08-27T08:30:00Z,84.94
671933,31,27,2007-08-27T10:30:00Z,79.33
671934,32,27,2007-08-27T11:30:00Z,74.95
671935,32,27,2007-08-27T12:30:00Z,74.95
671936,33,27,2007-08-27T13:30:00Z,70.84
671937,25.4,23.9,2007-08-27T14:30:00Z,91.42
671938,25,24,2007-08-27T15:30:00Z,94.19
671939,26,25,2007-08-27T16:30:00Z,94.23
671940,24.8,23.9,2007-08-27T17:30:00Z,94.75
671942,25,24,2007-08-27T19:30:00Z,94.19
671943,25.2,24.9,2007-08-27T20:30:00Z,98.23
671944,26,24,2007-08-27T21:30:00Z,88.76
671945,25,24,2007-08-27T22:30:00Z,94.19
671946,25.4,24.8,2007-08-27T23:30:00Z,96.49
671947,25,24,2007-08-28T00:30:00Z,94.19
671948,25,24,2007-08-28T01:30:00Z,94.19
671949,25.6,25,2007-08-28T02:30:00Z,96.49
671950,25,24,2007-08-28T03:30:00Z,94.19
671951,25,24,2007-08-28T04:30:00Z,94.19
671952,25.6,25.3,2007-08-28T05:30:00Z,98.23
671953,26,25,2007-08-28T06:30:00Z,94.23
671954,26,25,2007-08-28T07:30:00Z,94.23
671955,27,25,2007-08-28T08:30:00Z,88.84
671967,25.6,24.7,2007-08-28T20:30:00Z,94.78
671971,25,24,2007-08-29T00:30:00Z,94.19
671979,26.2,25.3,2007-08-29T08:30:00Z,94.8
671981,28,26,2007-08-29T10:30:00Z,88.92
671982,28.4,25.5,2007-08-29T11:30:00Z,84.33
671983,29,25,2007-08-29T12:30:00Z,79.06
671984,29,25,2007-08-29T13:30:00Z,79.06
671985,29.2,24.9,2007-08-29T14:30:00Z,77.68
671986,28,22,2007-08-29T15:30:00Z,69.92
671987,29,23,2007-08-29T16:30:00Z,70.11
671988,29.4,26,2007-08-29T17:30:00Z,81.98
671989,28,22,2007-08-29T18:30:00Z,69.92
671990,29,24,2007-08-29T19:30:00Z,74.47
671991,25.6,24.7,2007-08-29T20:30:00Z,94.78
671992,26,24,2007-08-29T21:30:00Z,88.76
671993,25,23,2007-08-29T22:30:00Z,88.68
671994,25.6,24.7,2007-08-29T23:30:00Z,94.78
671995,25,23,2007-08-30T00:30:00Z,88.68
671996,25,23,2007-08-30T01:30:00Z,88.68
671997,25.8,25.2,2007-08-30T02:30:00Z,96.5
671998,25,24,2007-08-30T03:30:00Z,94.19
671999,25,23,2007-08-30T04:30:00Z,88.68
672000,25.8,24.9,2007-08-30T05:30:00Z,94.79
672003,26.6,25.7,2007-08-30T08:30:00Z,94.82
672005,27,26,2007-08-30T10:30:00Z,94.27
672006,28,25.7,2007-08-30T11:30:00Z,87.35
672007,28,24,2007-08-30T12:30:00Z,78.92
672009,30.4,25.6,2007-08-30T14:30:00Z,75.59
672010,31,26,2007-08-30T15:30:00Z,74.79
672012,31,26.8,2007-08-30T17:30:00Z,78.4
672014,29,27,2007-08-30T19:30:00Z,88.99
672015,29,26.8,2007-08-30T20:30:00Z,87.95
672016,28,26,2007-08-30T21:30:00Z,88.92
672017,27,26,2007-08-30T22:30:00Z,94.27
672018,27,25.6,2007-08-30T23:30:00Z,92.07
672019,27,25,2007-08-31T00:30:00Z,88.84
672020,27,25,2007-08-31T01:30:00Z,88.84
672021,26.6,25.7,2007-08-31T02:30:00Z,94.82
672022,27,25,2007-08-31T03:30:00Z,88.84
672023,27,26,2007-08-31T04:30:00Z,94.27
672024,26.2,25.3,2007-08-31T05:30:00Z,94.8
672025,26,25,2007-08-31T06:30:00Z,94.23
672026,27,26,2007-08-31T07:30:00Z,94.27
672027,27,25.6,2007-08-31T08:30:00Z,92.07
672029,28,26,2007-08-31T10:30:00Z,88.92
672030,30,25.8,2007-08-31T11:30:00Z,78.26
672032,31,27,2007-08-31T13:30:00Z,79.33
672033,31.6,25.1,2007-08-31T14:30:00Z,68.52
672034,32,27,2007-08-31T15:30:00Z,74.95
672035,32,26,2007-08-31T16:30:00Z,70.66
672036,31,25.7,2007-08-31T17:30:00Z,73.47
672038,29,25,2007-08-31T19:30:00Z,79.06
672039,28,25.2,2007-08-31T20:30:00Z,84.79
672040,28,25,2007-08-31T21:30:00Z,83.79
672041,27,25,2007-08-31T22:30:00Z,88.84
672042,27.4,25.4,2007-08-31T23:30:00Z,88.87
672043,27,26,2007-09-01T00:30:00Z,94.27
672044,27,26,2007-09-01T01:30:00Z,94.27
672045,27,25.6,2007-09-01T02:30:00Z,92.07
672046,27,25,2007-09-01T03:30:00Z,88.84
672047,26,24,2007-09-01T04:30:00Z,88.76
672048,26.8,25.4,2007-09-01T05:30:00Z,92.05
672050,27,25,2007-09-01T07:30:00Z,88.84
672051,28.2,26.2,2007-09-01T08:30:00Z,88.93
672052,28,25,2007-09-01T09:30:00Z,83.79
672053,28,23,2007-09-01T10:30:00Z,74.3
672054,29.6,25.1,2007-09-01T11:30:00Z,76.82
672056,30,23,2007-09-01T13:30:00Z,66.18
672057,31.4,25.5,2007-09-01T14:30:00Z,70.97
672060,31.2,26.2,2007-09-01T17:30:00Z,74.82
672061,30,26,2007-09-01T18:30:00Z,79.2
672062,30,26,2007-09-01T19:30:00Z,79.2
672063,29.4,26,2007-09-01T20:30:00Z,81.98
672064,28,26,2007-09-01T21:30:00Z,88.92
672065,27,25,2007-09-01T22:30:00Z,88.84
672066,27.8,24.6,2007-09-01T23:30:00Z,82.77
672068,27,25,2007-09-02T01:30:00Z,88.84
672069,27,25,2007-09-02T02:30:00Z,88.84
672071,26,25,2007-09-02T04:30:00Z,94.23
672072,26.6,25.7,2007-09-02T05:30:00Z,94.82
672073,26,25,2007-09-02T06:30:00Z,94.23
672075,27.2,26.1,2007-09-02T08:30:00Z,93.73
672076,28,27,2007-09-02T09:30:00Z,94.32
672077,30,28,2007-09-02T10:30:00Z,89.07
672078,34,26.5,2007-09-02T11:30:00Z,65.04
672079,29,27,2007-09-02T12:30:00Z,88.99
672080,28,27,2007-09-02T13:30:00Z,94.32
672081,31.4,27.3,2007-09-02T14:30:00Z,78.92
672082,31,26,2007-09-02T15:30:00Z,74.79
672083,32,24,2007-09-02T16:30:00Z,62.71
672084,33,26.6,2007-09-02T17:30:00Z,69.19
672085,31,24,2007-09-02T18:30:00Z,66.38
672086,31,25,2007-09-02T19:30:00Z,70.48
672087,30,26.7,2007-09-02T20:30:00Z,82.54
672088,29,26,2007-09-02T21:30:00Z,83.9
672089,28,26,2007-09-02T22:30:00Z,88.92
672090,28.4,25.9,2007-09-02T23:30:00Z,86.36
672091,28,25,2007-09-03T00:30:00Z,83.79
672092,28,25,2007-09-03T01:30:00Z,83.79
672093,28.2,26.5,2007-09-03T02:30:00Z,90.52
672094,27,26,2007-09-03T03:30:00Z,94.27
672096,27,26.2,2007-09-03T05:30:00Z,95.4
672099,28.4,26.4,2007-09-03T08:30:00Z,88.95
672101,30,26,2007-09-03T10:30:00Z,79.2
672102,29.6,26,2007-09-03T11:30:00Z,81.04
672103,29,26,2007-09-03T12:30:00Z,83.9
672104,31,26,2007-09-03T13:30:00Z,74.79
672105,29.6,26.8,2007-09-03T14:30:00Z,84.96
672106,31,27,2007-09-03T15:30:00Z,79.33
672107,32,26,2007-09-03T16:30:00Z,70.66
672108,31,26,2007-09-03T17:30:00Z,74.79
672109,31,26,2007-09-03T18:30:00Z,74.79
672110,31,26,2007-09-03T19:30:00Z,74.79
672111,29,26.5,2007-09-03T20:30:00Z,86.41
672112,28,26,2007-09-03T21:30:00Z,88.92
672113,28,26,2007-09-03T22:30:00Z,88.92
672114,28.4,26.4,2007-09-03T23:30:00Z,88.95
672115,28,26,2007-09-04T00:30:00Z,88.92
672116,28,25,2007-09-04T01:30:00Z,83.79
672117,27.4,25.7,2007-09-04T02:30:00Z,90.47
672118,27,25,2007-09-04T03:30:00Z,88.84
672119,27,26,2007-09-04T04:30:00Z,94.27
672120,27.2,25.5,2007-09-04T05:30:00Z,90.45
672121,27,24,2007-09-04T06:30:00Z,83.68
672122,27,25,2007-09-04T07:30:00Z,88.84
672123,28,25.2,2007-09-04T08:30:00Z,84.79
672126,30,24.9,2007-09-04T11:30:00Z,74.18
672127,30,26,2007-09-04T12:30:00Z,79.2
672128,31,27,2007-09-04T13:30:00Z,79.33
672129,33,25.4,2007-09-04T14:30:00Z,64.45
672130,33,26,2007-09-04T15:30:00Z,66.78
672131,33,26,2007-09-04T16:30:00Z,66.78
672132,33,25.4,2007-09-04T17:30:00Z,64.45
672133,33,24,2007-09-04T18:30:00Z,59.27
672134,31,24,2007-09-04T19:30:00Z,66.38
672135,30,25,2007-09-04T20:30:00Z,74.63
672137,30,25,2007-09-04T22:30:00Z,74.63
672138,28.8,26.3,2007-09-04T23:30:00Z,86.39
672139,28,25,2007-09-05T00:30:00Z,83.79
672140,28,26,2007-09-05T01:30:00Z,88.92
672141,28.2,26.5,2007-09-05T02:30:00Z,90.52
672142,28,26,2007-09-05T03:30:00Z,88.92
672143,27,26,2007-09-05T04:30:00Z,94.27
672144,27.4,26.3,2007-09-05T05:30:00Z,93.74
672145,27,26,2007-09-05T06:30:00Z,94.27
672146,28,26,2007-09-05T07:30:00Z,88.92
672147,28.4,26.4,2007-09-05T08:30:00Z,88.95
672148,30,27,2007-09-05T09:30:00Z,84.01
672149,29,28,2007-09-05T10:30:00Z,94.36
672150,30.2,26.6,2007-09-05T11:30:00Z,81.11
672151,30,28,2007-09-05T12:30:00Z,89.07
672153,32.2,27,2007-09-05T14:30:00Z,74.1
672155,29,27,2007-09-05T16:30:00Z,88.99
672156,29.8,27,2007-09-05T17:30:00Z,84.98
672157,28,26,2007-09-05T18:30:00Z,88.92
672158,28,25,2007-09-05T19:30:00Z,83.79
672159,27.8,26.1,2007-09-05T20:30:00Z,90.49
672161,27,26,2007-09-05T22:30:00Z,94.27
672162,27.6,26.2,2007-09-05T23:30:00Z,92.1
672163,27,26,2007-09-06T00:30:00Z,94.27
672164,27,26,2007-09-06T01:30:00Z,94.27
672165,27.4,26,2007-09-06T02:30:00Z,92.09
672166,27,25,2007-09-06T03:30:00Z,88.84
672167,27,25,2007-09-06T04:30:00Z,88.84
672168,27.2,26.1,2007-09-06T05:30:00Z,93.73
672169,27,26,2007-09-06T06:30:00Z,94.27
672170,27,26,2007-09-06T07:30:00Z,94.27
672171,27.4,25.7,2007-09-06T08:30:00Z,90.47
672172,29,25,2007-09-06T09:30:00Z,79.06
672173,29,26,2007-09-06T10:30:00Z,83.9
672174,28,26.6,2007-09-06T11:30:00Z,92.12
672177,31.4,26.7,2007-09-06T14:30:00Z,76.19
672179,31,23,2007-09-06T16:30:00Z,62.5
672180,31.4,25.8,2007-09-06T17:30:00Z,72.24
672181,30,25,2007-09-06T18:30:00Z,74.63
672183,28.6,26.4,2007-09-06T20:30:00Z,87.92
672185,26,24,2007-09-06T22:30:00Z,88.76
672186,27.6,26.5,2007-09-06T23:30:00Z,93.74
672187,27,25,2007-09-07T00:30:00Z,88.84
672188,27,25,2007-09-07T01:30:00Z,88.84
672189,27,26.2,2007-09-07T02:30:00Z,95.4
672190,26,25,2007-09-07T03:30:00Z,94.23
672191,26,24,2007-09-07T04:30:00Z,88.76
672192,26.8,26.2,2007-09-07T05:30:00Z,96.52
672193,26,25,2007-09-07T06:30:00Z,94.23
672194,27,26,2007-09-07T07:30:00Z,94.27
672195,27.4,26,2007-09-07T08:30:00Z,92.09
672196,29,25,2007-09-07T09:30:00Z,79.06
672198,30.4,25.6,2007-09-07T11:30:00Z,75.59
672199,31,25,2007-09-07T12:30:00Z,70.48
672200,31,26,2007-09-07T13:30:00Z,74.79
672201,32.4,26.3,2007-09-07T14:30:00Z,70.31
672202,32,26,2007-09-07T15:30:00Z,70.66
672203,32,27,2007-09-07T16:30:00Z,74.95
672204,32.2,25.5,2007-09-07T17:30:00Z,67.82
672205,31,26,2007-09-07T18:30:00Z,74.79
672206,30,26,2007-09-07T19:30:00Z,79.2
672207,29.4,26,2007-09-07T20:30:00Z,81.98
672208,30,25,2007-09-07T21:30:00Z,74.63
672210,29,26.8,2007-09-07T23:30:00Z,87.95
672211,26,25,2007-09-08T00:30:00Z,94.23
