time,temp,dew,date,RH
701091,15.6,15.3,2010-12-24T08:30:00Z,98.1
701094,23.8,16.6,2010-12-24T11:30:00Z,64.07
701097,27.6,13.9,2010-12-24T14:30:00Z,43
701100,25,17.7,2010-12-24T17:30:00Z,63.93
701103,20,17.4,2010-12-24T20:30:00Z,85
701106,18.2,15.5,2010-12-24T23:30:00Z,84.26
701109,15.6,14.2,2010-12-25T02:30:00Z,91.38
701112,15.2,13.4,2010-12-25T05:30:00Z,89.01
701115,16.4,13.9,2010-12-25T08:30:00Z,85.16
701118,24.4,14.3,2010-12-25T11:30:00Z,53.33
701121,28.6,14,2010-12-25T14:30:00Z,40.83
701124,26.2,16.1,2010-12-25T17:30:00Z,53.79
701127,20.6,16.3,2010-12-25T20:30:00Z,76.38
701130,18.4,14.6,2010-12-25T23:30:00Z,78.53
701133,16.6,13.8,2010-12-26T02:30:00Z,83.54
701136,15.4,13.6,2010-12-26T05:30:00Z,89.03
701139,15.8,15.1,2010-12-26T08:30:00Z,95.61
701142,24,15.8,2010-12-26T11:30:00Z,60.16
701145,29.4,14.6,2010-12-26T14:30:00Z,40.53
701148,25.2,15.7,2010-12-26T17:30:00Z,55.64
701151,21,15.3,2010-12-26T20:30:00Z,69.91
701154,20.4,15,2010-12-26T23:30:00Z,71.16
701157,17.2,15.1,2010-12-27T02:30:00Z,87.47
701160,16.6,14.5,2010-12-27T05:30:00Z,87.41
701163,17.4,15,2010-12-27T08:30:00Z,85.82
701166,25.2,15.7,2010-12-27T11:30:00Z,55.64
701169,28.4,16.6,2010-12-27T14:30:00Z,48.81
701172,26,16.7,2010-12-27T17:30:00Z,56.55
701175,21.8,19,2010-12-27T20:30:00Z,84.13
701178,19.8,17.9,2010-12-27T23:30:00Z,88.81
701181,19.6,18.6,2010-12-28T02:30:00Z,93.96
701184,18,17,2010-12-28T05:30:00Z,93.88
701187,19.8,17.9,2010-12-28T08:30:00Z,88.81
701190,26.6,16.6,2010-12-28T11:30:00Z,54.23
701193,29,16.1,2010-12-28T14:30:00Z,45.66
701196,26.6,17.7,2010-12-28T17:30:00Z,58.14
701199,23.4,19.3,2010-12-28T20:30:00Z,77.78
701202,21.6,19.1,2010-12-28T23:30:00Z,85.7
701205,20.6,17.7,2010-12-29T02:30:00Z,83.47
701208,19.8,18.5,2010-12-29T05:30:00Z,92.22
701211,20,18.4,2010-12-29T08:30:00Z,90.51
701214,25.8,18.9,2010-12-29T11:30:00Z,65.72
701217,27,19.3,2010-12-29T14:30:00Z,62.78
701220,25.4,17.8,2010-12-29T17:30:00Z,62.82
701223,22.8,19,2010-12-29T20:30:00Z,79.16
701226,20.2,18.3,2010-12-29T23:30:00Z,88.84
701229,19.4,18.4,2010-12-30T02:30:00Z,93.95
701232,19.4,17.8,2010-12-30T05:30:00Z,90.47
701235,19.4,16.8,2010-12-30T08:30:00Z,84.93
701238,24,17.2,2010-12-30T11:30:00Z,65.76
701241,26.4,13.1,2010-12-30T14:30:00Z,43.8
701244,25,12.1,2010-12-30T17:30:00Z,44.57
701247,19.8,13.9,2010-12-30T20:30:00Z,68.78
701250,18.2,14.4,2010-12-30T23:30:00Z,78.5
701253,17,13.1,2010-12-31T02:30:00Z,77.82
701256,16,12.4,2010-12-31T05:30:00Z,79.21
701259,17.2,11.3,2010-12-31T08:30:00Z,68.26
701262,23.4,10.4,2010-12-31T11:30:00Z,43.84
701265,25.2,6.4,2010-12-31T14:30:00Z,30.01
701268,23.6,6.6,2010-12-31T17:30:00Z,33.49
701271,17.4,8.5,2010-12-31T20:30:00Z,55.88
701274,15.2,8.5,2010-12-31T23:30:00Z,64.29
701277,16,7.2,2011-01-01T02:30:00Z,55.9
701280,13,8.2,2011-01-01T05:30:00Z,72.64
701283,13.6,8.4,2011-01-01T08:30:00Z,70.81
701286,23.4,4.5,2011-01-01T11:30:00Z,29.3
701289,26,3.4,2011-01-01T14:30:00Z,23.22
701292,24.8,3.8,2011-01-01T17:30:00Z,25.65
701295,18.8,5.9,2011-01-01T20:30:00Z,42.84
701298,16,9,2011-01-01T23:30:00Z,63.17
701301,14,7.5,2011-01-02T02:30:00Z,64.9
701304,12.2,6.8,2011-01-02T05:30:00Z,69.58
701307,16,5.6,2011-01-02T08:30:00Z,50.07
701310,24.4,7.3,2011-01-02T11:30:00Z,33.48
701313,27.4,7.8,2011-01-02T14:30:00Z,29.01
701316,26,9.8,2011-01-02T17:30:00Z,36.05
701319,20.6,7.9,2011-01-02T20:30:00Z,43.94
701322,17,7.5,2011-01-02T23:30:00Z,53.55
701325,15,9.2,2011-01-03T02:30:00Z,68.27
701328,15,10,2011-01-03T05:30:00Z,72.03
701331,16.6,9.8,2011-01-03T08:30:00Z,64.17
701334,25.6,9.2,2011-01-03T11:30:00Z,35.46
701337,29,11.8,2011-01-03T14:30:00Z,34.55
701340,27.2,11.5,2011-01-03T17:30:00Z,37.62
701343,23.6,11.6,2011-01-03T20:30:00Z,46.9
701346,20,12.2,2011-01-03T23:30:00Z,60.8
701349,18,12.3,2011-01-04T02:30:00Z,69.33
701352,20,10,2011-01-04T05:30:00Z,52.54
701355,19.8,11.1,2011-01-04T08:30:00Z,57.24
701358,26.2,12.4,2011-01-04T11:30:00Z,42.34
701361,29.4,12.4,2011-01-04T14:30:00Z,35.12
701364,26.2,16.9,2011-01-04T17:30:00Z,56.6
701367,22.6,12.9,2011-01-04T20:30:00Z,54.27
701370,19.8,12.3,2011-01-04T23:30:00Z,61.96
701373,18.6,13.3,2011-01-05T02:30:00Z,71.28
701376,17.6,13,2011-01-05T05:30:00Z,74.43
701379,16,12.4,2011-01-05T08:30:00Z,79.21
701382,26.4,13.6,2011-01-05T11:30:00Z,45.25
701385,29.6,12.7,2011-01-05T14:30:00Z,35.41
701388,25.8,17.2,2011-01-05T17:30:00Z,59.06
701391,22,11.7,2011-01-05T20:30:00Z,52.02
701394,17.4,11.1,2011-01-05T23:30:00Z,66.52
701397,14.2,11.2,2011-01-06T02:30:00Z,82.16
701400,18.6,8.6,2011-01-06T05:30:00Z,52.17
701403,19.6,3.6,2011-01-06T08:30:00Z,34.71
701406,25,6.6,2011-01-06T11:30:00Z,30.79
701409,29,7.7,2011-01-06T14:30:00Z,26.25
701412,27.8,2.8,2011-01-06T17:30:00Z,20.02
701415,20.4,10.5,2011-01-06T20:30:00Z,53
701418,16.8,9.1,2011-01-06T23:30:00Z,60.44
701421,15.6,8.5,2011-01-07T02:30:00Z,62.66
701424,15,5.3,2011-01-07T05:30:00Z,52.29
701427,17.8,5.5,2011-01-07T08:30:00Z,44.36
701430,25.6,5.9,2011-01-07T11:30:00Z,28.31
701433,29.2,4.3,2011-01-07T14:30:00Z,20.51
701436,26,9.8,2011-01-07T17:30:00Z,36.05
701439,20,11.7,2011-01-07T20:30:00Z,58.83
701442,17,9.8,2011-01-07T23:30:00Z,62.56
701445,14.6,10,2011-01-08T02:30:00Z,73.92
701448,12.4,9.7,2011-01-08T05:30:00Z,83.6
701451,13.8,9.1,2011-01-08T08:30:00Z,73.28
701454,26.4,7.8,2011-01-08T11:30:00Z,30.76
701457,29,3.2,2011-01-08T14:30:00Z,19.21
701460,25.8,9.5,2011-01-08T17:30:00Z,35.76
701463,18.8,9.8,2011-01-08T20:30:00Z,55.86
701466,16.6,10.2,2011-01-08T23:30:00Z,65.91
701469,16.4,9.5,2011-01-09T02:30:00Z,63.69
701472,14,8.4,2011-01-09T05:30:00Z,68.99
701475,14.6,9.1,2011-01-09T08:30:00Z,69.58
701478,25,7.7,2011-01-09T11:30:00Z,33.2
701481,29,5.2,2011-01-09T14:30:00Z,22.1
701484,28,7.6,2011-01-09T17:30:00Z,27.63
701487,19.6,8.5,2011-01-09T20:30:00Z,48.69
701490,18.4,9.3,2011-01-09T23:30:00Z,55.38
701493,14.6,8.7,2011-01-10T02:30:00Z,67.73
701496,13.2,9.3,2011-01-10T05:30:00Z,77.23
701499,15.4,7.8,2011-01-10T08:30:00Z,60.52
701502,26.2,6.9,2011-01-10T11:30:00Z,29.27
701505,29.4,4.7,2011-01-10T14:30:00Z,20.85
701508,27.2,9.6,2011-01-10T17:30:00Z,33.15
701511,20.8,9.7,2011-01-10T20:30:00Z,49.02
701514,16.2,8.8,2011-01-10T23:30:00Z,61.54
701517,14.2,9.1,2011-01-11T02:30:00Z,71.4
701520,13,9.1,2011-01-11T05:30:00Z,77.2
701523,13.6,8.9,2011-01-11T08:30:00Z,73.24
701526,23.4,9.9,2011-01-11T11:30:00Z,42.4
701529,29.2,6.2,2011-01-11T14:30:00Z,23.41
701532,26.6,13.8,2011-01-11T17:30:00Z,45.31
701538,18,11.4,2011-01-11T23:30:00Z,65.33
701541,15.2,10.3,2011-01-12T02:30:00Z,72.55
701544,13.4,10.7,2011-01-12T05:30:00Z,83.72
701547,14.4,10.6,2011-01-12T08:30:00Z,77.94
701550,25.6,9.2,2011-01-12T11:30:00Z,35.46
701553,30.6,7.6,2011-01-12T14:30:00Z,23.78
701556,27.6,13,2011-01-12T17:30:00Z,40.55
701559,20.4,11.4,2011-01-12T20:30:00Z,56.26
701562,18.2,10.4,2011-01-12T23:30:00Z,60.37
701565,14,11,2011-01-13T02:30:00Z,82.14
701568,12.2,10.7,2011-01-13T05:30:00Z,90.56
701571,14.8,10.6,2011-01-13T08:30:00Z,75.95
701574,26,10.3,2011-01-13T11:30:00Z,37.28
701577,30.2,10.7,2011-01-13T14:30:00Z,29.98
701580,28.4,14.5,2011-01-13T17:30:00Z,42.67
701583,20.8,15.4,2011-01-13T20:30:00Z,71.23
701586,15.2,13.4,2011-01-13T23:30:00Z,89.01
701589,16.4,13.6,2011-01-14T02:30:00Z,83.52
701592,14.4,12.9,2011-01-14T05:30:00Z,90.71
701595,17.6,14.8,2011-01-14T08:30:00Z,83.65
701598,25.6,15,2011-01-14T11:30:00Z,51.94
701601,28.2,16.3,2011-01-14T14:30:00Z,48.45
701604,26.2,12.9,2011-01-14T17:30:00Z,43.75
701607,21,13.7,2011-01-14T20:30:00Z,63.05
701610,17.4,15,2011-01-14T23:30:00Z,85.82
701613,16,14.3,2011-01-15T02:30:00Z,89.65
701616,16,14.3,2011-01-15T05:30:00Z,89.65
701619,19.2,16.2,2011-01-15T08:30:00Z,82.78
701622,24.8,13.2,2011-01-15T11:30:00Z,48.48
701625,26.8,14.9,2011-01-15T14:30:00Z,48.08
701628,25.8,14.4,2011-01-15T17:30:00Z,49.38
701631,19.4,15,2011-01-15T20:30:00Z,75.71
701634,17.8,12,2011-01-15T23:30:00Z,68.83
701637,16.6,8.9,2011-01-16T02:30:00Z,60.4
701640,14,8,2011-01-16T05:30:00Z,67.15
701643,13.4,8.6,2011-01-16T08:30:00Z,72.71
701646,24,9.8,2011-01-16T11:30:00Z,40.62
701649,28.4,10.9,2011-01-16T14:30:00Z,33.7
701652,26.8,8.4,2011-01-16T17:30:00Z,31.3
701655,19.6,8,2011-01-16T20:30:00Z,47.07
701658,16,7.2,2011-01-16T23:30:00Z,55.9
701661,13.8,8.2,2011-01-17T02:30:00Z,68.95
701664,12,7.9,2011-01-17T05:30:00Z,76
701667,12.4,7.5,2011-01-17T08:30:00Z,72.04
701670,23,7.8,2011-01-17T11:30:00Z,37.69
701673,29.6,4.4,2011-01-17T14:30:00Z,20.19
701676,27.6,11.6,2011-01-17T17:30:00Z,36.99
701679,19.2,12.4,2011-01-17T20:30:00Z,64.74
701682,14.6,11.2,2011-01-17T23:30:00Z,80.06
701685,12,9.2,2011-01-18T02:30:00Z,82.99
701688,13.4,9.1,2011-01-18T05:30:00Z,75.21
701691,16,11.2,2011-01-18T08:30:00Z,73.18
701694,24.6,11.1,2011-01-18T11:30:00Z,42.73
701700,27.6,11.2,2011-01-18T17:30:00Z,36.02
701703,19.6,16.3,2011-01-18T20:30:00Z,81.26
701706,19.2,17.2,2011-01-18T23:30:00Z,88.2
701709,19,18,2011-01-19T02:30:00Z,93.93
701712,15.4,14.7,2011-01-19T05:30:00Z,95.6
701715,17.8,15.8,2011-01-19T08:30:00Z,88.08
701718,25.6,14.6,2011-01-19T11:30:00Z,50.62
701721,29.6,11.3,2011-01-19T14:30:00Z,32.29
701724,27.4,14.5,2011-01-19T17:30:00Z,45.23
701727,20,12.2,2011-01-19T20:30:00Z,60.8
701730,19,9.6,2011-01-19T23:30:00Z,54.43
701733,16.8,10.9,2011-01-20T02:30:00Z,68.18
701736,14.8,8.9,2011-01-20T05:30:00Z,67.77
701739,15.4,9.6,2011-01-20T08:30:00Z,68.35
701742,26,7.7,2011-01-20T11:30:00Z,31.29
701745,30.2,8,2011-01-20T14:30:00Z,25
701748,27,12.2,2011-01-20T17:30:00Z,39.86
701751,20,13,2011-01-20T20:30:00Z,64.07
701754,18.4,11.5,2011-01-20T23:30:00Z,64.14
701757,16.4,11.2,2011-01-21T02:30:00Z,71.34
701760,14.6,10.8,2011-01-21T05:30:00Z,77.97
701763,15.4,10.9,2011-01-21T08:30:00Z,74.55
701766,27.8,10.5,2011-01-21T11:30:00Z,33.99
701769,31.6,10.9,2011-01-21T14:30:00Z,28.04
701772,28.6,14.4,2011-01-21T17:30:00Z,41.9
701775,21.6,14.5,2011-01-21T20:30:00Z,64
701778,19.8,13.5,2011-01-21T23:30:00Z,67.02
701781,20,11.3,2011-01-22T02:30:00Z,57.29
701784,16.4,12.8,2011-01-22T05:30:00Z,79.27
701787,16.4,12.8,2011-01-22T08:30:00Z,79.27
701790,28,11.3,2011-01-22T11:30:00Z,35.43
701793,31,11,2011-01-22T14:30:00Z,29.21
701796,28.6,14.8,2011-01-22T17:30:00Z,43
701799,21.8,14.3,2011-01-22T20:30:00Z,62.41
701802,20,13.8,2011-01-22T23:30:00Z,67.5
701805,16.8,12.9,2011-01-23T02:30:00Z,77.79
701808,16.6,14.5,2011-01-23T05:30:00Z,87.41
701811,16.8,12.9,2011-01-23T08:30:00Z,77.79
701814,25.8,14.4,2011-01-23T11:30:00Z,49.38
701817,30.6,10.3,2011-01-23T14:30:00Z,28.53
701820,27.8,15.4,2011-01-23T17:30:00Z,46.82
701823,21.8,15.5,2011-01-23T20:30:00Z,67.43
701826,20.4,13.8,2011-01-23T23:30:00Z,65.85
701829,19,14.5,2011-01-24T02:30:00Z,75.15
701832,17,13.5,2011-01-24T05:30:00Z,79.87
701835,18.8,14.3,2011-01-24T08:30:00Z,75.12
701838,28.4,13.2,2011-01-24T11:30:00Z,39.21
701841,30.6,15.8,2011-01-24T14:30:00Z,40.86
701844,28,13.6,2011-01-24T17:30:00Z,41.2
701847,22.4,15,2011-01-24T20:30:00Z,62.95
701850,20.4,14.6,2011-01-24T23:30:00Z,69.35
701853,17.4,13.9,2011-01-25T02:30:00Z,79.93
701856,16.2,14.1,2011-01-25T05:30:00Z,87.38
701859,18.2,14.8,2011-01-25T08:30:00Z,80.56
701862,27,13.9,2011-01-25T11:30:00Z,44.54
701865,29,15.7,2011-01-25T14:30:00Z,44.51
701868,27.6,13.5,2011-01-25T17:30:00Z,41.9
701871,22,13,2011-01-25T20:30:00Z,56.66
701874,19.4,12.3,2011-01-25T23:30:00Z,63.52
701877,19.2,8.5,2011-01-26T02:30:00Z,49.92
701880,17.2,8.7,2011-01-26T05:30:00Z,57.36
701883,16.4,9.1,2011-01-26T08:30:00Z,62
701886,26,4.7,2011-01-26T11:30:00Z,25.44
701889,29,5.9,2011-01-26T14:30:00Z,23.2
701892,27.4,8.3,2011-01-26T17:30:00Z,30.01
701895,21,9,2011-01-26T20:30:00Z,46.19
701898,18.6,7.7,2011-01-26T23:30:00Z,49.08
701901,16.6,7.9,2011-01-27T02:30:00Z,56.44
701904,15,8.3,2011-01-27T05:30:00Z,64.24
701907,15.4,9.2,2011-01-27T08:30:00Z,66.54
701910,27.2,13.3,2011-01-27T11:30:00Z,42.34
701913,31.6,15.1,2011-01-27T14:30:00Z,36.9
701916,27.6,17.1,2011-01-27T17:30:00Z,52.79
701919,22.6,16.7,2011-01-27T20:30:00Z,69.33
701922,20,16,2011-01-27T23:30:00Z,77.77
701925,18.6,14.1,2011-01-28T02:30:00Z,75.09
701928,17,14.6,2011-01-28T05:30:00Z,85.77
701931,17.2,13.3,2011-01-28T08:30:00Z,77.85
701934,24.6,15.3,2011-01-28T11:30:00Z,56.2
701937,28,14.8,2011-01-28T14:30:00Z,44.53
701940,27.6,13.9,2011-01-28T17:30:00Z,43
701943,19,15.3,2011-01-28T20:30:00Z,79.13
701946,20.2,17.6,2011-01-28T23:30:00Z,85.02
701949,17.4,16.4,2011-01-29T02:30:00Z,93.86
701952,16.6,14.5,2011-01-29T05:30:00Z,87.41
701955,17.4,13.9,2011-01-29T08:30:00Z,79.93
701958,24.6,12.9,2011-01-29T11:30:00Z,48.11
701961,28.8,9.5,2011-01-29T14:30:00Z,29.99
701964,27,5.9,2011-01-29T17:30:00Z,26.07
701967,20.4,9.1,2011-01-29T20:30:00Z,48.25
701970,19,10.5,2011-01-29T23:30:00Z,57.81
701973,15,13.2,2011-01-30T02:30:00Z,88.99
701976,15.6,9.9,2011-01-30T05:30:00Z,68.85
701979,17,10.7,2011-01-30T08:30:00Z,66.43
701982,26.4,12.7,2011-01-30T11:30:00Z,42.67
701985,29.4,11.9,2011-01-30T14:30:00Z,33.98
701988,27.4,17.2,2011-01-30T17:30:00Z,53.75
701991,22,17.8,2011-01-30T20:30:00Z,77.09
701994,19.4,14.6,2011-01-30T23:30:00Z,73.78
701997,18.6,14.1,2011-01-31T02:30:00Z,75.09
702000,16.4,12.8,2011-01-31T05:30:00Z,79.27
702003,16.4,12.8,2011-01-31T08:30:00Z,79.27
702006,26.6,12.1,2011-01-31T11:30:00Z,40.54
702009,30.8,11.6,2011-01-31T14:30:00Z,30.74
702012,28.6,16,2011-01-31T17:30:00Z,46.44
702015,22.2,17.4,2011-01-31T20:30:00Z,74.26
702018,20.8,15.1,2011-01-31T23:30:00Z,69.87
702021,18,14.6,2011-02-01T02:30:00Z,80.53
702024,16.6,13.8,2011-02-01T05:30:00Z,83.54
702027,17,13.8,2011-02-01T08:30:00Z,81.45
702030,28.6,14.8,2011-02-01T11:30:00Z,43
702033,32,17.3,2011-02-01T14:30:00Z,41.5
702036,28.4,15.8,2011-02-01T17:30:00Z,46.38
702039,23,17.5,2011-02-01T20:30:00Z,71.18
702042,21,14.9,2011-02-01T23:30:00Z,68.14
702045,18.2,14.4,2011-02-02T02:30:00Z,78.5
702048,16.6,13.8,2011-02-02T05:30:00Z,83.54
702051,16.6,13.8,2011-02-02T08:30:00Z,83.54
702054,30.4,15.1,2011-02-02T11:30:00Z,39.51
702057,33.6,14,2011-02-02T14:30:00Z,30.71
702060,30.4,17.2,2011-02-02T17:30:00Z,45.18
702063,24.4,18.1,2011-02-02T20:30:00Z,67.95
702066,22,17.5,2011-02-02T23:30:00Z,75.64
702069,19.6,17,2011-02-03T02:30:00Z,84.95
702072,18,14.6,2011-02-03T05:30:00Z,80.53
702075,22.8,13.1,2011-02-03T08:30:00Z,54.32
702078,30,13.3,2011-02-03T11:30:00Z,35.98
702081,34,11.8,2011-02-03T14:30:00Z,26
702084,30.6,16.6,2011-02-03T17:30:00Z,43
702087,24.2,15.2,2011-02-03T20:30:00Z,57.2
702090,22,16,2011-02-03T23:30:00Z,68.77
702093,21,12.9,2011-02-04T02:30:00Z,59.84
702096,17.2,13.3,2011-02-04T05:30:00Z,77.85
702099,19,14.5,2011-02-04T08:30:00Z,75.15
702102,28,12.7,2011-02-04T11:30:00Z,38.85
702105,33.6,16.2,2011-02-04T14:30:00Z,35.37
702108,31.6,13.3,2011-02-04T17:30:00Z,32.84
702111,22,14.2,2011-02-04T20:30:00Z,61.26
702114,21,13.4,2011-02-04T23:30:00Z,61.83
702117,17,13.5,2011-02-05T02:30:00Z,79.87
702120,18.2,14,2011-02-05T05:30:00Z,76.5
702123,20.2,13.2,2011-02-05T08:30:00Z,64.11
702126,28.8,14.2,2011-02-05T11:30:00Z,40.89
702129,32.6,14.8,2011-02-05T14:30:00Z,34.2
702132,29.4,15,2011-02-05T17:30:00Z,41.59
702135,24,15,2011-02-05T20:30:00Z,57.15
702138,23.6,18.2,2011-02-05T23:30:00Z,71.74
702141,21,17.1,2011-02-06T02:30:00Z,78.41
702144,19,16.3,2011-02-06T05:30:00Z,84.35
702147,19.6,15.9,2011-02-06T08:30:00Z,79.21
702150,28.4,15.4,2011-02-06T11:30:00Z,45.21
702153,32,14.8,2011-02-06T14:30:00Z,35.38
702156,30.6,13.2,2011-02-06T17:30:00Z,34.54
702159,23.6,17.5,2011-02-06T20:30:00Z,68.65
702162,22.2,20,2011-02-06T23:30:00Z,87.37
702165,20,18.1,2011-02-07T02:30:00Z,88.83
702168,17.2,16.2,2011-02-07T05:30:00Z,93.85
702171,20.6,18.7,2011-02-07T08:30:00Z,88.87
702174,26.6,17,2011-02-07T11:30:00Z,55.63
702177,31.6,13.3,2011-02-07T14:30:00Z,32.84
702180,29.8,13,2011-02-07T17:30:00Z,35.7
702183,23,19.6,2011-02-07T20:30:00Z,81.19
702186,22.2,19.1,2011-02-07T23:30:00Z,82.61
702189,19.4,18.4,2011-02-08T02:30:00Z,93.95
702192,17.8,17.1,2011-02-08T05:30:00Z,95.68
702195,20.8,18.2,2011-02-08T08:30:00Z,85.08
702198,26,18.1,2011-02-08T11:30:00Z,61.78
702201,30.2,14.9,2011-02-08T14:30:00Z,39.46
702204,28.4,15.4,2011-02-08T17:30:00Z,45.21
702207,22.4,15.8,2011-02-08T20:30:00Z,66.27
702210,20.6,18,2011-02-08T23:30:00Z,85.06
702213,20,18.4,2011-02-09T02:30:00Z,90.51
702216,17,16.7,2011-02-09T05:30:00Z,98.12
702219,19.8,17.9,2011-02-09T08:30:00Z,88.81
702222,27.8,13.3,2011-02-09T11:30:00Z,40.88
702225,30.4,13.4,2011-02-09T14:30:00Z,35.4
702228,29.2,10.1,2011-02-09T17:30:00Z,30.51
702231,22.2,14.4,2011-02-09T20:30:00Z,61.3
702234,20.4,14.2,2011-02-09T23:30:00Z,67.58
702237,17,13.1,2011-02-10T02:30:00Z,77.82
702240,16,13.1,2011-02-10T05:30:00Z,82.93
702243,18.6,15.2,2011-02-10T08:30:00Z,80.61
702246,29,12.7,2011-02-10T11:30:00Z,36.66
702249,32.4,10.7,2011-02-10T14:30:00Z,26.45
702252,29.2,12.6,2011-02-10T17:30:00Z,36
702255,23.6,14.9,2011-02-10T20:30:00Z,58.17
702258,21.6,13.3,2011-02-10T23:30:00Z,59.21
702261,20.2,14.8,2011-02-11T02:30:00Z,71.12
702264,19.4,13.5,2011-02-11T05:30:00Z,68.7
702267,19.4,14.2,2011-02-11T08:30:00Z,71.9
702270,30.4,14.3,2011-02-11T11:30:00Z,37.53
702273,34.8,13.1,2011-02-11T14:30:00Z,27.09
702276,31.6,17.6,2011-02-11T17:30:00Z,43.27
702279,25,17.3,2011-02-11T20:30:00Z,62.33
702282,21,17.4,2011-02-11T23:30:00Z,79.91
702285,19.6,17.6,2011-02-12T02:30:00Z,88.24
702288,19,17.4,2011-02-12T05:30:00Z,90.45
702291,19.4,16.1,2011-02-12T08:30:00Z,81.23
702294,28.4,15,2011-02-12T11:30:00Z,44.07
702297,32.2,14.7,2011-02-12T14:30:00Z,34.76
702300,30.6,12.8,2011-02-12T17:30:00Z,33.65
702303,22.6,15.6,2011-02-12T20:30:00Z,64.63
702306,20,15.4,2011-02-12T23:30:00Z,74.84
702309,19,17.4,2011-02-13T02:30:00Z,90.45
702312,19,16.7,2011-02-13T05:30:00Z,86.52
702315,21.6,16.7,2011-02-13T08:30:00Z,73.69
702318,26.4,16.8,2011-02-13T11:30:00Z,55.58
702321,30.2,16.9,2011-02-13T14:30:00Z,44.84
702324,29,12.7,2011-02-13T17:30:00Z,36.66
702327,22.4,15,2011-02-13T20:30:00Z,62.95
702330,22.6,19.2,2011-02-13T23:30:00Z,81.13
702333,19,18.4,2011-02-14T02:30:00Z,96.32
702336,20.4,19.1,2011-02-14T05:30:00Z,92.25
702339,21.4,18.2,2011-02-14T08:30:00Z,82
702342,27.6,17.8,2011-02-14T11:30:00Z,55.18
702345,30.6,15.8,2011-02-14T14:30:00Z,40.86
702348,28.6,16.4,2011-02-14T17:30:00Z,47.64
702351,23.6,19.6,2011-02-14T20:30:00Z,78.3
702354,22.8,20.7,2011-02-14T23:30:00Z,87.96
702357,21.6,19.1,2011-02-15T02:30:00Z,85.7
702360,18.6,17.6,2011-02-15T05:30:00Z,93.91
702363,19.4,18.8,2011-02-15T08:30:00Z,96.33
702366,27.2,20.5,2011-02-15T11:30:00Z,66.83
702369,27,21,2011-02-15T14:30:00Z,69.74
702372,26.4,18.9,2011-02-15T17:30:00Z,63.43
702375,23.4,20.6,2011-02-15T20:30:00Z,84.3
702378,22.6,20.8,2011-02-15T23:30:00Z,89.58
702384,22,15.3,2011-02-16T05:30:00Z,65.76
702387,22,15.3,2011-02-16T08:30:00Z,65.76
702390,25.4,15.4,2011-02-16T11:30:00Z,53.93
702393,28,14,2011-02-16T14:30:00Z,42.28
702396,27.6,10.7,2011-02-16T17:30:00Z,34.85
702399,22.2,15.2,2011-02-16T20:30:00Z,64.55
702402,21.2,17,2011-02-16T23:30:00Z,76.96
702405,21,17.8,2011-02-17T02:30:00Z,81.95
702408,19,16,2011-02-17T05:30:00Z,82.75
702411,19.6,15.6,2011-02-17T08:30:00Z,77.71
702414,25.2,14.1,2011-02-17T11:30:00Z,50.19
702417,28.2,11.6,2011-02-17T14:30:00Z,35.72
702420,27.2,11.1,2011-02-17T17:30:00Z,36.63
702426,20,13,2011-02-17T23:30:00Z,64.07
702429,18.4,13.5,2011-02-18T02:30:00Z,73.13
702432,16.8,13.2,2011-02-18T05:30:00Z,79.33
702435,18.6,14.5,2011-02-18T08:30:00Z,77.06
702438,26.2,12.4,2011-02-18T11:30:00Z,42.34
702441,29.6,12.7,2011-02-18T14:30:00Z,35.41
702444,28,10.3,2011-02-18T17:30:00Z,33.15
702447,22.4,14.2,2011-02-18T20:30:00Z,59.78
702450,19.6,15.9,2011-02-18T23:30:00Z,79.21
702453,17.6,15.9,2011-02-19T02:30:00Z,89.77
702456,17,13.5,2011-02-19T05:30:00Z,79.87
702459,18.6,15.6,2011-02-19T08:30:00Z,82.7
702462,26.4,11.8,2011-02-19T11:30:00Z,40.22
702465,28.6,14.4,2011-02-19T14:30:00Z,41.9
702468,27.6,11.6,2011-02-19T17:30:00Z,36.99
702471,22.8,13.9,2011-02-19T20:30:00Z,57.23
702474,19.8,12.7,2011-02-19T23:30:00Z,63.61
702477,18.2,11.7,2011-02-20T02:30:00Z,65.81
702480,17.6,13.4,2011-02-20T05:30:00Z,76.4
702483,19,14.9,2011-02-20T08:30:00Z,77.12
702486,26.6,14.7,2011-02-20T11:30:00Z,48.02
702489,28.2,12,2011-02-20T14:30:00Z,36.67
702492,28.2,9.1,2011-02-20T17:30:00Z,30.23
702495,22.6,12.9,2011-02-20T20:30:00Z,54.27
702498,20.6,11.6,2011-02-20T23:30:00Z,56.31
702501,19.6,12.5,2011-02-21T02:30:00Z,63.56
702504,17.6,11.8,2011-02-21T05:30:00Z,68.79
702507,17.6,12.2,2011-02-21T08:30:00Z,70.63
702510,27.6,12.1,2011-02-21T11:30:00Z,38.23
702513,31,10.5,2011-02-21T14:30:00Z,28.26
702516,31.8,9.7,2011-02-21T17:30:00Z,25.59
702519,23.8,17.7,2011-02-21T20:30:00Z,68.69
702522,21.6,12.5,2011-02-21T23:30:00Z,56.19
702525,18.6,12.1,2011-02-22T02:30:00Z,65.9
702528,16.2,12.2,2011-02-22T05:30:00Z,77.19
702531,19,11.8,2011-02-22T08:30:00Z,63.01
702534,30,10.9,2011-02-22T11:30:00Z,30.73
702537,32.8,11.8,2011-02-22T14:30:00Z,27.81
